country,year,quarter,account,cost_of_goods_usd,price_usd,sales_usd,quantity,avg_price_per_item,markup_ratio
Saudi Arabia,2023,4,"Sauer, Wolf and Goodwin",9416.8454,19.7172,19062.44,966.79,19.7172,0.0021
Saudi Arabia,2024,1,"Sauer, Wolf and Goodwin",12646.2634,19.4789,18875.02,969.0,19.4789,0.0015
South Africa,2022,1,"Kling, Stiedemann and Bradtke",5305.2458,1081.3659,13744.16,12.71,1081.3659,0.2038
South Africa,2022,1,Upton-Klein,7946.8723,51.417,17858.14,347.32,51.417,0.0065
South Africa,2022,2,"Kling, Stiedemann and Bradtke",4376.2976,15.2581,8149.53,534.11,15.2581,0.0035
South Africa,2022,3,"Ritchie, Wintheiser and McDermott",8910.649,11.8424,10068.53,850.21,11.8424,0.0013
South Africa,2022,4,Doyle-Will,13265.4404,30.9878,19828.76,639.89,30.9878,0.0023
South Africa,2023,1,"Gulgowski, Bartoletti and Ziemann",21542.7283,213.158,29571.27,994.01,29.7495,0.0099
South Africa,2023,2,"Brekke, Gerhold and Littel",8479.0267,27.6232,19810.81,717.18,27.6232,0.0033
South Africa,2023,2,"Kling, Stiedemann and Bradtke",13200.7532,24.7057,16341.45,1306.45,12.5083,0.0019
South Africa,2023,2,"Prohaska, Douglas and Lang",4335.2297,11.3374,10651.67,939.52,11.3374,0.0026
South Africa,2023,3,"Gulgowski, Bartoletti and Ziemann",7787.5331,21.2475,10653.26,501.39,21.2475,0.0027
South Africa,2023,3,"Prohaska, Douglas and Lang",7056.788,55.4379,11920.25,215.02,55.4379,0.0079
South Africa,2023,3,"Ritchie, Wintheiser and McDermott",8372.6255,98.3571,17626.58,179.21,98.3571,0.0117
South Africa,2023,4,"Prohaska, Douglas and Lang",10639.495,25.8283,17972.12,695.83,25.8283,0.0024
South Africa,2024,1,Doyle-Will,11662.7548,91.7375,15386.22,167.72,91.7375,0.0079
South Africa,2024,1,"Kling, Stiedemann and Bradtke",12219.5984,59.2034,20959.12,708.04,29.6016,0.0048
South Korea,2022,2,Buckridge Group,6815.4587,146.676,18126.22,123.58,146.676,0.0215
South Korea,2022,3,Aufderhar Group,7376.4326,164.8621,9718.62,58.95,164.8621,0.0223
South Korea,2022,3,Paucek-Altenwerth,6032.8012,151.5754,6740.56,44.47,151.5754,0.0251
South Korea,2022,3,"Schroeder, Mann and King",3725.7678,9.9325,5232.82,526.84,9.9325,0.0027
South Korea,2022,4,Aufderhar Group,9204.184,24.2484,13186.51,543.81,24.2484,0.0026
South Korea,2022,4,Paucek-Altenwerth,5173.7762,20.4839,14331.79,699.66,20.4839,0.004
South Korea,2022,4,"Schroeder, Mann and King",5179.108,700.258,12947.77,18.49,700.258,0.1352
South Korea,2023,1,Aufderhar Group,4873.3333,106.5402,14291.3,134.14,106.5402,0.0219
South Korea,2023,1,Buckridge Group,14632.0749,29.1168,16294.07,559.61,29.1168,0.002
South Korea,2023,1,"Schroeder, Mann and King",5581.3059,10.1008,7795.12,771.73,10.1008,0.0018
South Korea,2023,2,"Schroeder, Mann and King",5016.0062,75.2601,14928.59,198.36,75.2601,0.015
South Korea,2023,3,Aufderhar Group,2379.6015,6.6763,5652.26,846.62,6.6763,0.0028
South Korea,2023,3,"Schroeder, Mann and King",9225.2136,24.5025,19299.61,787.66,24.5025,0.0027
South Korea,2024,1,Buckridge Group,7529.9568,14.017,11783.97,840.69,14.017,0.0019
Spain,2022,2,"Reinger, Mills and McKenzie",8718.7967,16.7392,10790.59,644.63,16.7392,0.0019
Spain,2023,1,"Reinger, Mills and McKenzie",8682.306,38.0792,15285.75,401.42,38.0792,0.0044
Spain,2023,2,"Reinger, Mills and McKenzie",12386.759,26.3156,16086.7,611.3,26.3156,0.0021
Spain,2023,4,"Reinger, Mills and McKenzie",2410.231,11.8238,7325.93,619.59,11.8238,0.0049
Spain,2023,4,Stoltenberg Group,1928.6925,9.9123,5143.18,518.87,9.9123,0.0051
Spain,2024,1,"Reinger, Mills and McKenzie",14240.2925,30.6607,19507.25,636.23,30.6607,0.0022
Sweden,2022,1,Abbott Inc,22922.7204,223.8827,32396.69,965.71,33.547,0.0098
Sweden,2022,1,"Bayer, Padberg and Botsford",4413.8852,14.7414,6749.06,457.83,14.7414,0.0033
Sweden,2022,1,Emmerich and Sons,12518.5817,21.4144,15866.39,740.92,21.4144,0.0017
Sweden,2022,1,"Grant, Lang and Gutkowski",6471.8568,112.1553,17977.38,160.29,112.1553,0.0173
Sweden,2022,1,"Homenick, Johnson and Kris",17949.2965,97.5809,37394.61,1730.71,21.6065,0.0054
Sweden,2022,1,Kohler LLC,13665.8614,41.9428,17817.29,424.8,41.9428,0.0031
Sweden,2022,1,Nikolaus Group,25955.2257,67.0327,33598.18,1164.52,28.8515,0.0026
Sweden,2022,1,Pfannerstill Inc,11580.6283,18.3266,18237.21,995.12,18.3266,0.0016
Sweden,2022,1,"Quigley, Senger and Monahan",11287.69,49.2323,18413.85,374.02,49.2323,0.0044
Sweden,2022,1,"Spinka, Satterfield and Funk",4853.8666,511.0242,7169.67,14.03,511.0242,0.1053
Sweden,2022,2,Abbott Inc,10054.6671,47.0559,17823.65,921.38,19.3445,0.0047
Sweden,2022,2,"Bayer, Padberg and Botsford",4725.2369,40.6202,8865.36,218.25,40.6202,0.0086
Sweden,2022,2,"Collins, Kub and Lynch",11338.8335,131.7578,18961.26,143.91,131.7578,0.0116
Sweden,2022,2,"Grant, Lang and Gutkowski",10508.2333,771.5067,20576.33,577.28,35.6436,0.0734
Sweden,2022,2,Hamill-Nikolaus,25081.1641,79.0827,34258.64,914.03,37.4809,0.0032
Sweden,2022,2,Hartmann-Bartell,7521.5024,98.164,12819.49,350.91,36.5321,0.0131
Sweden,2022,2,"Homenick, Johnson and Kris",27864.672,109.2539,33069.83,660.35,50.0792,0.0039
Sweden,2022,2,Kautzer LLC,5379.4475,16.5552,6147.94,371.36,16.5552,0.0031
Sweden,2022,2,Pfannerstill Inc,9334.4928,112.4214,25537.08,427.0,59.8058,0.012
Sweden,2022,2,"Schmidt, Wiegand and Crist",22958.3619,246.0079,33751.78,663.49,50.8701,0.0107
Sweden,2022,2,Thiel Group,11171.1486,29.0802,17592.36,604.96,29.0802,0.0026
Sweden,2022,2,"Trantow, Kilback and Lebsack",16206.6753,29.9229,22182.43,1517.67,14.6161,0.0018
Sweden,2022,3,Emmerich and Sons,12346.46,53.9204,14645.86,271.62,53.9204,0.0044
Sweden,2022,3,"Grant, Lang and Gutkowski",5657.1376,16.5447,10399.15,628.55,16.5447,0.0029
Sweden,2022,3,"Homenick, Johnson and Kris",10415.9917,158.3599,19324.66,122.03,158.3599,0.0152
Sweden,2022,3,Olson-Hackett,7026.2122,28.6111,10272.24,359.03,28.6111,0.0041
Sweden,2022,3,Pfannerstill Inc,11524.7543,30.3475,15284.82,503.66,30.3475,0.0026
Sweden,2022,4,Conroy-Kovacek,19252.6043,176.8446,24529.44,625.59,39.2101,0.0092
Sweden,2022,4,Gorczany-Spinka,12982.5385,50.9864,19157.3,1035.01,18.5093,0.0039
Sweden,2022,4,"Hansen, Daugherty and Hamill",10604.2624,28.59,11955.2,418.16,28.59,0.0027
Sweden,2022,4,"Homenick, Johnson and Kris",8380.3695,21.5161,13806.21,641.67,21.5161,0.0026
Sweden,2022,4,Kautzer LLC,3784.723,24.5564,6480.69,263.91,24.5564,0.0065
Sweden,2022,4,Kohler LLC,12922.1719,33.2225,18098.28,544.76,33.2225,0.0026
Sweden,2022,4,Nikolaus Group,19458.7101,71.5733,40148.96,2027.23,19.8048,0.0037
Sweden,2022,4,Olson-Hackett,10136.6509,24.4198,15691.41,642.57,24.4198,0.0024
Sweden,2022,4,Pfannerstill Inc,7334.4508,61.7167,10462.84,169.53,61.7167,0.0084
Sweden,2022,4,Schultz-Mayert,2357.513,5.7667,5192.76,900.48,5.7667,0.0024
Sweden,2022,4,"Spinka, Satterfield and Funk",3135.9675,8.9402,8362.58,935.39,8.9402,0.0029
Sweden,2023,1,"Bayer, Padberg and Botsford",22998.4495,56.4516,32675.36,1334.83,24.479,0.0025
Sweden,2023,1,"Collins, Kub and Lynch",5763.6634,58.046,7504.77,129.29,58.046,0.0101
Sweden,2023,1,Emmerich and Sons,1921.2826,21.338,5003.34,234.48,21.338,0.0111
Sweden,2023,1,Gorczany-Spinka,8014.8565,17.5671,13269.63,755.37,17.5671,0.0022
Sweden,2023,1,Olson-Hackett,8572.6784,25.741,17388.8,675.53,25.741,0.003
Sweden,2023,1,Schultz-Mayert,15987.8467,157.9192,27089.21,363.4,74.5438,0.0099
Sweden,2023,1,Thiel Group,12286.6307,16.953,15300.91,902.55,16.953,0.0014
Sweden,2023,2,"Bayer, Padberg and Botsford",25125.5343,180.4233,37547.05,1863.66,20.1469,0.0072
Sweden,2023,2,"Collins, Kub and Lynch",3379.7769,6.5406,5339.3,816.33,6.5406,0.0019
Sweden,2023,2,Gusikowski LLC,11783.3241,25.0482,15283.17,610.15,25.0482,0.0021
Sweden,2023,2,Kautzer LLC,6744.4235,17.6985,10234.33,578.26,17.6985,0.0026
Sweden,2023,2,Wisoky LLC,6530.6101,19.9922,19729.94,986.88,19.9922,0.0031
Sweden,2023,3,Conroy-Kovacek,5168.6303,10.8353,10154.48,937.17,10.8353,0.0021
Sweden,2023,3,"Greenholt, Herzog and Orn",4917.942,34.4921,13660.95,396.06,34.4921,0.007
Sweden,2023,3,"Homenick, Johnson and Kris",5105.2536,19.9476,9542.53,478.38,19.9476,0.0039
Sweden,2023,3,Jerde-Pfeffer,18035.5011,71.0181,26869.44,832.65,32.2698,0.0039
Sweden,2023,3,Kautzer LLC,7993.7835,101.6123,18764.75,184.67,101.6123,0.0127
Sweden,2023,3,Kohler LLC,8172.4543,24.6051,16443.57,668.3,24.6051,0.003
Sweden,2023,3,Nikolaus Group,1999.8657,31.5747,5290.65,167.56,31.5747,0.0158
Sweden,2023,3,"Schmidt, Wiegand and Crist",10427.5708,76.9461,14110.38,183.38,76.9461,0.0074
Sweden,2023,3,Thiel Group,7062.0352,71.0692,11335.53,159.5,71.0692,0.0101
Sweden,2023,3,"Trantow, Kilback and Lebsack",2953.5477,8.435,5520.65,654.49,8.435,0.0029
Sweden,2023,4,"Collins, Kub and Lynch",8585.4814,58.8022,18112.83,308.03,58.8022,0.0068
Sweden,2023,4,Conroy-Kovacek,7964.19,162.3936,12252.6,75.45,162.3936,0.0204
Sweden,2023,4,Gorczany-Spinka,11517.3399,35.7198,14487.22,405.58,35.7198,0.0031
Sweden,2023,4,"Grant, Lang and Gutkowski",7275.2333,24.1149,14209.44,589.24,24.1149,0.0033
Sweden,2023,4,"Greenholt, Herzog and Orn",15512.1699,34.6726,17449.01,503.25,34.6726,0.0022
Sweden,2023,4,Hartmann-Bartell,4406.6248,19.1849,14447.95,753.09,19.1849,0.0044
Sweden,2023,4,"Homenick, Johnson and Kris",7968.2995,40.9151,9374.47,229.12,40.9151,0.0051
Sweden,2023,4,"Schmidt, Wiegand and Crist",4706.4462,24.9791,8683.48,347.63,24.9791,0.0053
Sweden,2023,4,"Spinka, Satterfield and Funk",5539.696,21.2151,13849.24,652.8,21.2151,0.0038
Sweden,2024,1,Abbott Inc,6076.4502,66.6219,18696.77,280.64,66.6219,0.011
Sweden,2024,1,"Collins, Kub and Lynch",11761.5704,165.7015,27659.15,904.54,30.5781,0.0141
Sweden,2024,1,Conroy-Kovacek,6419.7523,14.4911,8413.83,580.62,14.4911,0.0023
Sweden,2024,1,Emmerich and Sons,6671.3899,18.0141,12042.22,668.49,18.0141,0.0027
Sweden,2024,1,Goldner Inc,8461.3567,20.2445,17093.65,844.36,20.2445,0.0024
Sweden,2024,1,Hamill-Nikolaus,9404.9984,152.2456,13265.16,87.13,152.2456,0.0162
Sweden,2024,1,"Hansen, Daugherty and Hamill",7262.4942,17.2349,15518.15,900.39,17.2349,0.0024
Sweden,2024,1,"Homenick, Johnson and Kris",9137.7988,24.3446,16774.65,1442.28,11.6306,0.0027
Sweden,2024,1,Pfannerstill Inc,3866.6432,24.2853,7254.49,298.72,24.2853,0.0063
Sweden,2024,1,Schultz-Mayert,12240.8253,37.0484,13738.3,370.82,37.0484,0.003
Sweden,2024,2,"Hansen, Daugherty and Hamill",8144.8758,26.9576,16388.08,607.92,26.9576,0.0033
Sweden,2024,2,"Spinka, Satterfield and Funk",3642.544,16.6116,11712.36,705.07,16.6116,0.0046
Switzerland,2022,1,"Pouros, Reinger and Wiza",16588.6248,163.4218,18850.71,115.35,163.4218,0.0099
Switzerland,2022,2,"Pouros, Reinger and Wiza",3954.2207,27.6221,9715.53,351.73,27.6221,0.007
Switzerland,2023,2,"Pouros, Reinger and Wiza",9960.6461,25.9185,19266.24,743.34,25.9185,0.0026
Switzerland,2023,3,"Pouros, Reinger and Wiza",4470.0617,14.8094,9759.96,659.04,14.8094,0.0033
Switzerland,2023,4,"Pouros, Reinger and Wiza",8248.8802,29.0627,14100.65,485.18,29.0627,0.0035
Thailand,2022,1,Herman and Sons,5753.1734,55.4043,18498.95,333.89,55.4043,0.0096
Thailand,2022,1,"Lubowitz, Von and Lind",10878.1881,305.6738,26364.38,702.72,37.5176,0.0281
Thailand,2022,1,Stiedemann Inc,17440.7038,584.86,26293.18,794.23,33.1052,0.0335
Thailand,2022,2,Beatty-Marquardt,8843.6322,59.1074,15117.32,255.76,59.1074,0.0067
Thailand,2022,2,Krajcik Inc,5745.7558,12.6007,10315.54,818.65,12.6007,0.0022
Thailand,2022,2,"Lubowitz, Von and Lind",15530.1256,82.1385,26051.74,780.47,33.3796,0.0053
Thailand,2022,2,Raynor-Sawayn,12044.8521,64.946,16775.56,258.3,64.946,0.0054
Thailand,2022,3,Kassulke Inc,8281.7376,34.3535,10430.4,303.62,34.3535,0.0041
Thailand,2022,3,"Lubowitz, Von and Lind",4020.059,6.9905,6895.47,986.4,6.9905,0.0017
Thailand,2022,3,MacGyver LLC,8319.8378,18.961,17296.96,912.24,18.961,0.0023
Thailand,2022,3,Marks-Emmerich,6042.3441,23.3761,15493.19,662.78,23.3761,0.0039
Thailand,2022,3,Raynor-Sawayn,3212.5038,18.8695,10672.77,565.61,18.8695,0.0059
Thailand,2022,3,Schimmel-Mayert,7949.5276,44.2072,14858.93,336.12,44.2072,0.0056
Thailand,2022,3,Swift Group,4744.3824,56.484,13215.55,233.97,56.484,0.0119
Thailand,2022,4,"Lubowitz, Von and Lind",1805.0815,10.9473,5486.57,501.18,10.9473,0.0061
Thailand,2022,4,MacGyver LLC,6727.4516,9.6262,8647.11,898.29,9.6262,0.0014
Thailand,2022,4,Marks-Emmerich,15597.8059,29.7912,19044.94,639.28,29.7912,0.0019
Thailand,2022,4,Schimmel-Mayert,6228.9323,38.6834,13168.99,340.43,38.6834,0.0062
Thailand,2023,1,Kassulke Inc,8405.8916,17.688,13154.76,743.71,17.688,0.0021
Thailand,2023,1,Raynor-Sawayn,7521.8952,9.7812,9274.84,948.23,9.7812,0.0013
Thailand,2023,2,Kassulke Inc,24794.3036,186.9994,37149.14,612.53,60.6487,0.0075
Thailand,2023,2,Krajcik Inc,5008.0092,9.293,8402.7,904.2,9.293,0.0019
Thailand,2023,2,Raynor-Sawayn,9025.9172,12.759,12676.85,993.56,12.759,0.0014
Thailand,2023,2,Towne and Sons,5583.3317,83.9102,9198.24,109.62,83.9102,0.015
Thailand,2023,3,Kassulke Inc,4595.7403,44.0181,14777.3,335.71,44.0181,0.0096
Thailand,2023,3,"Sporer, Gulgowski and Waelchi",5092.6761,42.5603,13437.14,315.72,42.5603,0.0084
Thailand,2023,3,Swift Group,17111.6878,43.5942,25066.81,1219.82,20.5496,0.0025
Thailand,2023,4,Herman and Sons,5058.3897,96.4406,14965.65,155.18,96.4406,0.0191
Thailand,2023,4,Krajcik Inc,5102.9269,7.6745,6230.68,811.87,7.6745,0.0015
Thailand,2023,4,"Lubowitz, Von and Lind",5573.745,72.7146,15105.0,207.73,72.7146,0.013
Thailand,2023,4,Schimmel-Mayert,9206.2054,29.2495,11436.28,390.99,29.2495,0.0032
Thailand,2023,4,Stiedemann Inc,12112.9967,24.7881,14576.41,588.04,24.7881,0.002
Thailand,2023,4,Towne and Sons,10057.6978,18.6118,13446.12,722.45,18.6118,0.0019
Thailand,2024,1,Beatty-Marquardt,8145.8258,11.5822,9708.97,838.27,11.5822,0.0014
Thailand,2024,1,Herman and Sons,3706.7904,15.9093,5036.4,316.57,15.9093,0.0043
Thailand,2024,1,MacGyver LLC,2159.3596,19.4947,5804.73,297.76,19.4947,0.009
Thailand,2024,1,Marks-Emmerich,9442.3644,45.3241,13280.4,293.01,45.3241,0.0048
Thailand,2024,1,Stiedemann Inc,12749.1302,337.1867,22296.61,942.2,23.6644,0.0264
Thailand,2024,1,Towne and Sons,14267.2589,76.8869,28263.09,872.89,32.3788,0.0054
Thailand,2024,1,Zieme Inc,10297.1727,87.5598,16554.94,189.07,87.5598,0.0085
Thailand,2024,2,Schimmel-Mayert,7711.693,14.3175,9072.58,633.67,14.3175,0.0019
United Kingdom,2022,1,Wisoky-Walter,9491.6336,29.069,11062.51,380.56,29.069,0.0031
United Kingdom,2023,1,Wisoky-Walter,2763.6795,24.3704,6707.96,275.25,24.3704,0.0088
United Kingdom,2024,2,Wisoky-Walter,3993.4492,13.4388,11992.34,892.37,13.4388,0.0034
United States,2022,1,Armstrong Group,3826.1465,55.5499,5659.98,101.89,55.5499,0.0145
United States,2022,1,Emmerich-Konopelski,6809.8,50.0412,17024.5,340.21,50.0412,0.0073
United States,2022,1,Fay Inc,7884.0412,16.587,16493.81,994.38,16.587,0.0021
United States,2022,1,Grady and Sons,6927.6915,23.2387,14283.9,614.66,23.2387,0.0034
United States,2022,1,Harvey-Nolan,11829.6133,20.7383,16875.34,813.73,20.7383,0.0018
United States,2022,1,Marvin Inc,7232.821,72.8151,15037.05,206.51,72.8151,0.0101
United States,2022,1,Ortiz and Sons,16553.8771,36.3734,19754.03,543.09,36.3734,0.0022
United States,2022,1,"Volkman, Funk and West",2530.9784,7.8073,5739.18,735.1,7.8073,0.0031
United States,2022,2,Crist LLC,4771.4918,145.2286,9319.32,64.17,145.2286,0.0304
United States,2022,2,Fay Inc,14277.1766,27.9613,19424.73,694.7,27.9613,0.002
United States,2022,2,Grady and Sons,6281.1112,29.8674,16529.24,553.42,29.8674,0.0048
United States,2022,2,Klocko LLC,6248.6723,16.0474,12910.48,804.52,16.0474,0.0026
United States,2022,2,"Kuhic, Bode and Orn",4940.2655,14.6357,12228.38,835.52,14.6357,0.003
United States,2022,2,"Kuhn, Littel and Schaden",4321.1375,10.8646,5181.22,476.89,10.8646,0.0025
United States,2022,2,Pouros-Doyle,9709.6483,30.2069,18424.38,609.94,30.2069,0.0031
United States,2022,2,Schmeler LLC,11917.0732,24.1745,19283.29,797.67,24.1745,0.002
United States,2022,2,Torp Group,5061.9384,22.5893,7411.33,328.09,22.5893,0.0045
United States,2022,2,"Volkman, Funk and West",17798.3574,90.6347,26476.74,1157.96,22.865,0.0051
United States,2022,2,Wilkinson Group,10793.0529,35.7502,12988.03,363.3,35.7502,0.0033
United States,2022,3,Crist LLC,9131.3599,54.7694,12629.82,230.6,54.7694,0.006
United States,2022,3,Grady and Sons,13943.7944,24.0492,19127.29,795.34,24.0492,0.0017
United States,2022,3,Harvey-Nolan,6988.5486,56.1712,12776.14,227.45,56.1712,0.008
United States,2022,3,Klocko LLC,3786.9574,7.6842,5844.07,760.53,7.6842,0.002
United States,2022,3,Lockman and Sons,3763.1343,467.6519,8572.06,18.33,467.6519,0.1243
United States,2022,3,"McCullough, Mitchell and Schmitt",7367.0168,100.5357,16743.22,166.54,100.5357,0.0136
United States,2022,3,Ortiz and Sons,6875.1288,17.4353,12104.1,694.23,17.4353,0.0025
United States,2022,3,Pouros-Doyle,10613.202,17.9357,15607.65,870.2,17.9357,0.0017
United States,2022,3,Ryan-Hackett,10801.8139,49.0857,12920.83,263.23,49.0857,0.0045
United States,2022,3,"Volkman, Funk and West",11307.9755,34.5272,15322.46,443.78,34.5272,0.0031
United States,2022,3,Wilkinson Group,11555.4001,38.7425,14498.62,374.23,38.7425,0.0034
United States,2022,4,Armstrong Group,6892.8149,38.6926,19864.02,513.38,38.6926,0.0056
United States,2022,4,Denesik-Von,14048.7941,35.9445,28740.86,1630.44,17.6277,0.0026
United States,2022,4,Emmerich-Konopelski,4716.5062,150.7776,15068.71,99.94,150.7776,0.032
United States,2022,4,Klocko LLC,2929.9339,12.8897,8347.39,647.6,12.8897,0.0044
United States,2022,4,"Kuhic, Bode and Orn",6563.694,13.1843,11890.75,901.89,13.1843,0.002
United States,2022,4,Lockman and Sons,6904.0565,9.2026,8388.89,911.58,9.2026,0.0013
United States,2022,4,Pouros-Doyle,3004.2649,7.5769,6736.02,889.02,7.5769,0.0025
United States,2022,4,"Schmeler, Abernathy and Nienow",3539.6057,8.3072,5379.34,647.55,8.3072,0.0023
United States,2022,4,"Volkman, Funk and West",7398.1983,31.2718,15774.41,504.43,31.2718,0.0042
United States,2023,1,Armstrong Group,5865.5518,18.1941,12348.53,678.71,18.1941,0.0031
United States,2023,1,Fay Inc,6717.361,28.7686,10976.08,381.53,28.7686,0.0043
United States,2023,1,Kemmer-Kub,10204.0062,32.0408,14618.92,456.26,32.0408,0.0031
United States,2023,1,Klocko LLC,8267.6152,26.6351,16157.64,1431.81,11.2848,0.0032
United States,2023,1,Kreiger Inc,5347.6306,18.1038,15868.34,876.52,18.1038,0.0034
United States,2023,1,"Volkman, Funk and West",12424.7416,15.6708,14879.93,949.53,15.6708,0.0013
United States,2023,2,Crist LLC,6398.406,42.5736,8474.71,199.06,42.5736,0.0067
United States,2023,2,Grady and Sons,14587.3727,60.5634,24368.97,830.45,29.3443,0.0042
United States,2023,2,Harvey-Nolan,7418.8383,26.5703,12162.03,457.73,26.5703,0.0036
United States,2023,2,Kiehn-Roberts,9111.2796,26.0173,16872.74,648.52,26.0173,0.0029
United States,2023,2,Klocko LLC,13524.8476,30.8773,23926.71,1523.67,15.7033,0.0023
United States,2023,2,"McCullough, Mitchell and Schmitt",8464.9259,29.222,16663.24,570.23,29.222,0.0035
United States,2023,3,Harvey-Nolan,6131.4032,98.9843,12747.2,128.78,98.9843,0.0161
United States,2023,3,Klocko LLC,15724.0608,29.4892,17510.09,593.78,29.4892,0.0019
United States,2023,3,Kreiger Inc,16408.7012,28.5909,19281.67,674.4,28.5909,0.0017
United States,2023,3,"Kuhic, Bode and Orn",12336.7777,32.0983,15401.72,479.83,32.0983,0.0026
United States,2023,3,"Kuhn, Littel and Schaden",10471.9919,24.1912,14728.54,608.84,24.1912,0.0023
United States,2023,3,Marvin Inc,3398.3057,46.6788,7355.64,157.58,46.6788,0.0137
United States,2023,3,"McCullough, Mitchell and Schmitt",8676.8073,23.0665,11805.18,511.79,23.0665,0.0027
United States,2023,3,Pouros-Doyle,3002.0957,15.3647,5158.24,335.72,15.3647,0.0051
United States,2023,3,Predovic LLC,5278.1878,13.9272,10793.84,775.02,13.9272,0.0026
United States,2023,3,"Schmeler, Abernathy and Nienow",3975.0576,9.3186,5505.62,590.82,9.3186,0.0023
United States,2023,3,Wilkinson Group,8630.2873,93.3923,12900.28,138.13,93.3923,0.0108
United States,2023,4,Crist LLC,17083.1042,67.8972,24799.72,1117.44,22.1933,0.004
United States,2023,4,Kemmer-Kub,8826.2968,26.9353,13503.77,1193.64,11.3131,0.0031
United States,2023,4,"Kuhn, Littel and Schaden",11791.097,43.6875,13174.41,301.56,43.6875,0.0037
United States,2023,4,"McCullough, Mitchell and Schmitt",2852.4304,9.1853,6940.22,755.58,9.1853,0.0032
United States,2023,4,Pouros-Doyle,19162.4108,71.601,33575.61,1246.23,26.9417,0.0037
United States,2023,4,Predovic LLC,5669.4044,10.821,10557.55,975.65,10.821,0.0019
United States,2023,4,Schmeler LLC,15603.0583,144.44,17909.6,634.79,28.2134,0.0093
United States,2023,4,Thiel-Streich,5798.5481,13.4289,10190.77,758.87,13.4289,0.0023
United States,2023,4,"Volkman, Funk and West",3384.3676,17.7251,9533.43,537.85,17.7251,0.0052
United States,2024,1,Grady and Sons,3490.7291,14.9171,10482.67,702.73,14.9171,0.0043
United States,2024,1,Kreiger Inc,7498.8979,26.8403,13584.96,506.14,26.8403,0.0036
United States,2024,1,"Kuhn, Littel and Schaden",5801.158,39.1042,12694.0,324.62,39.1042,0.0067
United States,2024,1,Lockman and Sons,15536.4066,114.1194,28545.1,850.02,33.5817,0.0073
United States,2024,1,Ryan-Hackett,2973.5703,8.8694,5819.12,656.09,8.8694,0.003
United States,2024,1,Thiel-Streich,12298.7629,221.962,14087.93,63.47,221.962,0.018
United States,2024,1,"Volkman, Funk and West",7628.175,26.9933,11301.0,418.66,26.9933,0.0035
United States,2024,2,Marvin Inc,11338.7653,16.8049,15179.07,903.25,16.8049,0.0015
United States,2024,2,Ortiz and Sons,15779.8747,77.7044,19799.09,254.8,77.7044,0.0049
Vietnam,2022,1,Leffler-Runte,2177.2033,296.3359,5470.36,18.46,296.3359,0.1361
Vietnam,2022,2,Leuschke-Dicki,3906.4055,13.1965,9790.49,741.9,13.1965,0.0034
Vietnam,2022,2,Wisozk LLC,20728.485,34.3244,28457.69,1642.88,17.3218,0.0017
Vietnam,2022,3,Leuschke-Dicki,4827.9504,57.4395,10058.23,175.11,57.4395,0.0119
Vietnam,2022,4,Wisozk LLC,7024.8219,40.8494,17606.07,431.0,40.8494,0.0058
Vietnam,2023,1,Leffler-Runte,10057.1625,20.6353,11287.5,547.0,20.6353,0.0021
Vietnam,2023,1,Wisozk LLC,30139.9859,82.3073,35688.01,868.61,41.0863,0.0027
Vietnam,2023,3,Leffler-Runte,11870.6841,31.8604,13949.1,437.82,31.8604,0.0027
Vietnam,2024,1,Leuschke-Dicki,3355.2963,98.7084,10292.32,104.27,98.7084,0.0294
Vietnam,2024,1,Wisozk LLC,7130.838,113.4349,9083.87,80.08,113.4349,0.0159
